date,open,high,low,close,volume
2026-04-23T00:00:00+05:30,3508.0,3508.0,3452.2,3463.0,2373666.0
2026-04-22T00:00:00+05:30,3513.0,3529.9,3492.6,3499.2,1771183.0
2026-04-21T00:00:00+05:30,3470.7,3527.9,3470.0,3515.8,2670233.0
2026-04-20T00:00:00+05:30,3540.0,3570.0,3465.0,3470.7,3517096.0
2026-04-17T00:00:00+05:30,3455.0,3550.0,3425.0,3531.5,6083283.0
2026-04-16T00:00:00+05:30,3430.3,3459.9,3403.2,3446.7,4790050.0
2026-04-15T00:00:00+05:30,3370.0,3422.0,3350.5,3390.7,4418141.0
2026-04-13T00:00:00+05:30,3201.0,3341.3,3200.6,3303.6,5886170.0
2026-04-10T00:00:00+05:30,3310.0,3330.0,3234.0,3281.2,6867670.0
2026-04-09T00:00:00+05:30,3150.0,3285.7,3137.6,3257.4,7362810.0
2026-04-08T00:00:00+05:30,3075.0,3208.6,3031.8,3163.6,10418736.0
2026-04-07T00:00:00+05:30,2959.0,2977.5,2917.9,2950.8,3628119.0
2026-04-06T00:00:00+05:30,2851.4,3000.0,2818.2,2982.3,5962836.0
2026-04-02T00:00:00+05:30,2808.0,2865.0,2763.0,2851.4,3493966.0
2026-04-01T00:00:00+05:30,2810.5,2899.9,2797.3,2867.6,5166997.0
2026-03-30T00:00:00+05:30,2740.0,2750.0,2676.6,2683.5,3840678.0
2026-03-27T00:00:00+05:30,2856.0,2878.7,2770.2,2779.8,3938937.0
2026-03-25T00:00:00+05:30,2840.0,2899.4,2814.4,2890.2,4742623.0
2026-03-24T00:00:00+05:30,2800.0,2812.9,2728.2,2805.9,4092016.0
2026-03-23T00:00:00+05:30,2770.0,2776.8,2688.0,2714.4,4616085.0
2026-03-20T00:00:00+05:30,2920.0,2939.0,2783.1,2806.1,5795250.0
2026-03-19T00:00:00+05:30,2950.0,2995.0,2876.0,2895.0,3871447.0
2026-03-18T00:00:00+05:30,2982.3,3009.0,2958.1,2995.6,4344998.0
2026-03-17T00:00:00+05:30,2890.0,2980.0,2867.9,2973.6,5772951.0
2026-03-16T00:00:00+05:30,2797.0,2888.0,2777.0,2862.6,4333977.0
2026-03-13T00:00:00+05:30,2852.0,2878.5,2787.5,2797.0,3313604.0
2026-03-12T00:00:00+05:30,2800.0,2877.9,2781.2,2850.6,2988121.0
2026-03-11T00:00:00+05:30,2871.4,2897.3,2825.0,2837.4,2802847.0
2026-03-10T00:00:00+05:30,2820.0,2883.4,2805.3,2860.6,5240537.0
2026-03-09T00:00:00+05:30,2680.0,2778.0,2643.3,2768.9,4205385.0
2026-03-06T00:00:00+05:30,2750.0,2789.0,2736.4,2751.6,3007569.0
2026-03-05T00:00:00+05:30,2710.0,2782.0,2656.3,2761.4,7464269.0
2026-03-04T00:00:00+05:30,2600.0,2641.7,2537.0,2626.9,4779189.0
2026-03-02T00:00:00+05:30,2585.3,2707.0,2585.0,2643.6,4345346.0
2026-02-27T00:00:00+05:30,2772.0,2781.0,2699.2,2707.1,4830334.0
2026-02-26T00:00:00+05:30,2784.0,2832.0,2752.0,2800.9,4270945.0
2026-02-25T00:00:00+05:30,2760.0,2789.2,2740.2,2772.7,2863159.0
2026-02-24T00:00:00+05:30,2725.0,2765.0,2702.0,2751.1,3371818.0
2026-02-23T00:00:00+05:30,2775.0,2792.7,2712.9,2725.3,3269483.0
2026-02-20T00:00:00+05:30,2741.0,2781.8,2713.3,2739.5,3450720.0
2026-02-19T00:00:00+05:30,2838.1,2838.8,2725.0,2741.4,4170153.0
2026-02-18T00:00:00+05:30,2765.0,2828.8,2761.0,2824.0,5187180.0
2026-02-17T00:00:00+05:30,2809.9,2812.0,2725.1,2742.3,6802538.0
2026-02-16T00:00:00+05:30,2810.0,2835.9,2726.3,2804.6,12404624.0
2026-02-13T00:00:00+05:30,3100.0,3127.0,3017.9,3025.3,3885000.0
2026-02-12T00:00:00+05:30,3169.0,3179.0,3130.5,3143.2,2525871.0
2026-02-11T00:00:00+05:30,3191.6,3227.0,3135.4,3177.1,6100540.0
2026-02-10T00:00:00+05:30,3110.0,3188.4,3070.0,3174.2,17810099.0
2026-02-09T00:00:00+05:30,2918.0,2997.7,2916.0,2985.1,5461587.0
2026-02-06T00:00:00+05:30,2870.0,2911.5,2835.0,2897.0,3598727.0
2026-02-05T00:00:00+05:30,2905.0,2914.9,2842.6,2892.2,2976213.0
2026-02-04T00:00:00+05:30,2866.9,2909.9,2800.0,2896.3,5770268.0
2026-02-03T00:00:00+05:30,2850.0,2929.2,2793.8,2860.8,6611608.0
2026-02-02T00:00:00+05:30,2565.3,2711.0,2530.0,2701.6,7053162.0
2026-02-01T00:00:00+05:30,2800.0,2800.0,2377.4,2578.1,16492708.0
2026-01-30T00:00:00+05:30,2859.0,2887.0,2762.3,2797.0,3805677.0
2026-01-29T00:00:00+05:30,2828.8,2875.0,2805.0,2861.6,3982291.0
2026-01-28T00:00:00+05:30,2768.9,2830.0,2768.2,2821.5,3409615.0
2026-01-27T00:00:00+05:30,2699.4,2774.6,2653.0,2761.2,4092141.0
2026-01-23T00:00:00+05:30,2722.0,2742.0,2677.9,2685.4,2160443.0
2026-01-22T00:00:00+05:30,2678.7,2726.1,2661.1,2708.6,3689628.0
2026-01-21T00:00:00+05:30,2638.7,2679.0,2597.0,2628.8,3743082.0
2026-01-20T00:00:00+05:30,2732.0,2732.0,2640.0,2653.4,3480325.0
2026-01-19T00:00:00+05:30,2800.0,2800.0,2716.5,2726.7,3193820.0
2026-01-16T00:00:00+05:30,2851.0,2900.0,2793.0,2808.7,4746376.0
2026-01-14T00:00:00+05:30,2830.8,2865.0,2797.0,2836.8,3844640.0
2026-01-13T00:00:00+05:30,2820.0,2873.7,2804.0,2832.0,6665428.0
2026-01-12T00:00:00+05:30,2700.0,2800.0,2685.0,2790.6,7690160.0
2026-01-09T00:00:00+05:30,2680.0,2735.0,2643.0,2669.5,3708787.0
2026-01-08T00:00:00+05:30,2744.9,2787.0,2686.4,2694.0,3713035.0
2026-01-07T00:00:00+05:30,2702.4,2757.9,2685.0,2744.9,2801518.0
2026-01-06T00:00:00+05:30,2675.0,2723.9,2670.0,2706.3,3112131.0
2026-01-05T00:00:00+05:30,2660.0,2702.4,2614.6,2673.9,3555815.0
2026-01-02T00:00:00+05:30,2639.0,2672.0,2621.0,2666.5,2215206.0
2026-01-01T00:00:00+05:30,2640.9,2650.5,2603.0,2628.0,1665389.0
2025-12-31T00:00:00+05:30,2595.0,2651.9,2595.0,2632.2,2415713.0
2025-12-30T00:00:00+05:30,2628.3,2629.7,2570.2,2581.0,3829439.0
2025-12-29T00:00:00+05:30,2650.0,2668.6,2621.0,2628.3,2577976.0
2025-12-26T00:00:00+05:30,2671.4,2689.3,2636.0,2649.0,2791648.0
2025-12-24T00:00:00+05:30,2739.1,2749.0,2665.2,2670.9,3419371.0
2025-12-23T00:00:00+05:30,2778.7,2800.0,2715.0,2737.5,3825412.0
2025-12-22T00:00:00+05:30,2698.2,2784.2,2674.2,2775.5,4928746.0
2025-12-19T00:00:00+05:30,2699.0,2737.0,2680.0,2684.8,3867770.0
2025-12-18T00:00:00+05:30,2638.0,2702.0,2630.0,2682.9,4500860.0
2025-12-17T00:00:00+05:30,2615.0,2673.0,2611.0,2630.5,4201851.0
2025-12-16T00:00:00+05:30,2648.9,2648.9,2571.0,2605.9,5246754.0
2025-12-15T00:00:00+05:30,2715.0,2733.0,2630.4,2648.9,3952118.0
2025-12-12T00:00:00+05:30,2715.4,2743.7,2680.0,2735.0,3813800.0
2025-12-11T00:00:00+05:30,2595.0,2706.7,2585.0,2698.8,5536101.0
2025-12-10T00:00:00+05:30,2715.8,2718.5,2575.0,2581.7,4918417.0
2025-12-09T00:00:00+05:30,2795.0,2795.0,2630.0,2715.8,7832840.0
2025-12-08T00:00:00+05:30,2820.0,2915.0,2785.1,2798.8,5899411.0
2025-12-05T00:00:00+05:30,2765.0,2822.9,2742.7,2815.9,3138758.0
2025-12-04T00:00:00+05:30,2753.2,2798.0,2743.0,2765.0,2898317.0
2025-12-03T00:00:00+05:30,2840.0,2849.0,2734.9,2751.1,3311445.0
2025-12-02T00:00:00+05:30,2885.0,2892.0,2833.0,2843.2,2453858.0
2025-12-01T00:00:00+05:30,2919.0,2951.0,2875.5,2886.6,3185450.0
2025-11-28T00:00:00+05:30,2940.0,2942.3,2896.1,2902.4,2525089.0
2025-11-27T00:00:00+05:30,2896.0,2936.7,2878.0,2929.1,3823914.0
2025-11-26T00:00:00+05:30,2840.6,2906.8,2828.8,2886.7,3135392.0
2025-11-25T00:00:00+05:30,2802.0,2854.8,2795.0,2840.6,2951872.0
2025-11-24T00:00:00+05:30,2865.0,2879.0,2798.0,2802.2,3100243.0
2025-11-21T00:00:00+05:30,2894.0,2915.0,2850.0,2858.3,3734399.0
2025-11-19T00:00:00+05:30,2832.0,2914.6,2825.0,2898.3,6111316.0
2025-11-18T00:00:00+05:30,2811.6,2872.5,2787.9,2834.1,5402562.0
2025-11-17T00:00:00+05:30,2836.5,2836.5,2795.5,2811.9,3818270.0
2025-11-14T00:00:00+05:30,2741.0,2834.0,2740.3,2827.6,5787981.0
2025-11-13T00:00:00+05:30,2788.4,2833.0,2748.0,2760.2,5273807.0
2025-11-12T00:00:00+05:30,2770.0,2818.0,2732.1,2775.4,15966772.0
2025-11-11T00:00:00+05:30,2638.4,2664.8,2602.5,2644.2,4346693.0
2025-11-10T00:00:00+05:30,2690.0,2705.0,2617.4,2625.3,6140807.0
2025-11-07T00:00:00+05:30,2450.0,2718.7,2443.2,2678.3,20297200.0
2025-11-06T00:00:00+05:30,2495.0,2495.7,2429.9,2455.5,2859627.0
2025-11-04T00:00:00+05:30,2555.0,2555.0,2489.0,2496.6,3164089.0
2025-11-03T00:00:00+05:30,2489.0,2577.0,2485.5,2548.3,8123038.0
2025-10-31T00:00:00+05:30,2444.0,2493.9,2326.1,2479.0,7814555.0
2025-10-30T00:00:00+05:30,2459.0,2471.2,2437.2,2442.8,1965445.0
2025-10-29T00:00:00+05:30,2424.9,2454.0,2410.0,2447.3,2308131.0
2025-10-28T00:00:00+05:30,2511.0,2513.2,2405.0,2419.7,5690046.0
2025-10-27T00:00:00+05:30,2482.8,2515.0,2462.0,2510.2,2544807.0
2025-10-24T00:00:00+05:30,2492.9,2506.7,2466.2,2475.0,2121602.0
2025-10-23T00:00:00+05:30,2499.0,2533.7,2481.0,2487.5,3296837.0
2025-10-21T00:00:00+05:30,2506.5,2519.0,2477.0,2487.8,946624.0
2025-10-20T00:00:00+05:30,2503.2,2526.8,2490.0,2494.1,2528250.0
2025-10-17T00:00:00+05:30,2512.0,2538.0,2461.8,2485.6,3965773.0
2025-10-16T00:00:00+05:30,2468.8,2567.1,2462.0,2509.2,9183672.0
2025-10-15T00:00:00+05:30,2460.0,2476.3,2435.6,2456.3,3210878.0
2025-10-14T00:00:00+05:30,2501.0,2556.8,2428.5,2448.3,8984969.0
2025-10-13T00:00:00+05:30,2375.0,2505.0,2355.0,2476.0,8770554.0
2025-10-10T00:00:00+05:30,2335.0,2410.0,2332.6,2385.0,7275253.0
2025-10-09T00:00:00+05:30,2244.2,2338.0,2230.0,2330.2,7865924.0
2025-10-08T00:00:00+05:30,2227.0,2264.3,2210.0,2244.2,3860482.0
2025-10-07T00:00:00+05:30,2237.0,2266.4,2180.0,2231.2,5976759.0
2025-10-06T00:00:00+05:30,2103.7,2223.8,2102.0,2217.9,8546614.0
2025-10-03T00:00:00+05:30,2080.9,2099.9,2050.0,2093.4,2827421.0
2025-10-01T00:00:00+05:30,2048.0,2085.0,2038.0,2081.4,3715436.0
2025-09-30T00:00:00+05:30,2105.0,2108.9,2035.1,2040.2,3613387.0
2025-09-29T00:00:00+05:30,2055.0,2121.0,2047.9,2097.4,4448256.0
2025-09-26T00:00:00+05:30,2042.9,2084.9,2021.5,2043.2,4532697.0
2025-09-25T00:00:00+05:30,2070.0,2095.0,2040.0,2043.3,5087377.0
2025-09-24T00:00:00+05:30,2122.2,2135.0,2060.0,2076.4,4081837.0
2025-09-23T00:00:00+05:30,2157.0,2160.0,2086.4,2122.2,4932424.0
2025-09-22T00:00:00+05:30,2175.0,2196.0,2150.0,2156.2,2789419.0
2025-09-19T00:00:00+05:30,2200.0,2212.0,2180.0,2182.6,2777471.0
2025-09-18T00:00:00+05:30,2222.7,2239.9,2186.4,2198.3,3048170.0
2025-09-17T00:00:00+05:30,2209.3,2230.0,2201.0,2209.8,2575857.0
2025-09-16T00:00:00+05:30,2235.0,2235.7,2180.4,2199.3,3431716.0
2025-09-15T00:00:00+05:30,2218.0,2254.3,2216.2,2227.4,3362642.0
2025-09-12T00:00:00+05:30,2185.0,2223.0,2179.3,2201.2,4700718.0
2025-09-11T00:00:00+05:30,2272.0,2280.0,2145.2,2162.8,9464950.0
2025-09-10T00:00:00+05:30,2365.0,2368.2,2242.4,2266.5,5226464.0
2025-09-09T00:00:00+05:30,2358.6,2367.3,2315.9,2353.2,2162565.0
2025-09-08T00:00:00+05:30,2329.0,2388.9,2323.2,2346.2,3680062.0
2025-09-05T00:00:00+05:30,2229.0,2347.9,2227.0,2319.6,7981732.0
2025-09-04T00:00:00+05:30,2239.0,2254.8,2205.0,2219.5,3864879.0
2025-09-03T00:00:00+05:30,2210.0,2227.8,2165.4,2214.0,3276037.0
2025-09-02T00:00:00+05:30,2190.0,2252.0,2163.0,2194.2,5015814.0
2025-09-01T00:00:00+05:30,2130.0,2198.0,2107.6,2180.4,6021070.0
2025-08-29T00:00:00+05:30,2180.0,2184.0,2090.0,2096.2,8153679.0
2025-08-28T00:00:00+05:30,2218.0,2230.0,2170.0,2178.4,4301677.0
2025-08-26T00:00:00+05:30,2282.0,2290.0,2212.0,2215.6,5678257.0
2025-08-25T00:00:00+05:30,2335.0,2342.9,2286.1,2290.8,3982572.0
2025-08-22T00:00:00+05:30,2331.3,2353.5,2292.2,2332.8,5910342.0
2025-08-21T00:00:00+05:30,2524.0,2529.8,2325.0,2332.2,12151255.0
2025-08-20T00:00:00+05:30,2505.0,2533.0,2485.1,2523.0,2674274.0
2025-08-19T00:00:00+05:30,2505.0,2532.0,2470.0,2491.5,3159563.0
2025-08-18T00:00:00+05:30,2520.0,2550.0,2487.0,2494.8,3167818.0
2025-08-14T00:00:00+05:30,2500.0,2514.4,2456.0,2482.0,2747105.0
2025-08-13T00:00:00+05:30,2385.0,2501.9,2381.9,2496.4,5393999.0
2025-08-12T00:00:00+05:30,2400.0,2411.0,2346.5,2368.7,2571768.0
2025-08-11T00:00:00+05:30,2400.0,2421.0,2370.0,2396.3,3272568.0
2025-08-08T00:00:00+05:30,2500.0,2503.6,2382.3,2392.9,6685163.0
2025-08-07T00:00:00+05:30,2370.0,2454.0,2359.3,2442.2,4564283.0
2025-08-06T00:00:00+05:30,2370.4,2428.0,2282.0,2387.6,9401319.0
2025-08-05T00:00:00+05:30,2492.0,2494.1,2346.1,2367.2,7032517.0
2025-08-04T00:00:00+05:30,2420.0,2495.0,2381.2,2486.6,3342439.0
2025-08-01T00:00:00+05:30,2429.3,2470.0,2383.5,2411.3,3124608.0
2025-07-31T00:00:00+05:30,2427.5,2474.7,2416.0,2427.4,2933504.0
2025-07-30T00:00:00+05:30,2495.0,2496.6,2447.0,2457.5,1846915.0
2025-07-29T00:00:00+05:30,2450.0,2500.0,2438.0,2487.1,2601305.0
2025-07-28T00:00:00+05:30,2460.0,2524.5,2427.0,2449.9,3468410.0
2025-07-25T00:00:00+05:30,2538.9,2542.0,2444.2,2454.0,3588032.0
2025-07-24T00:00:00+05:30,2558.9,2566.0,2521.0,2547.8,2630830.0
2025-07-23T00:00:00+05:30,2554.0,2566.9,2510.0,2557.2,2693904.0
2025-07-22T00:00:00+05:30,2570.0,2570.9,2540.0,2548.4,3215319.0
2025-07-21T00:00:00+05:30,2450.0,2535.0,2433.1,2521.3,4732364.0
2025-07-18T00:00:00+05:30,2480.0,2487.1,2435.0,2448.5,3278360.0
2025-07-17T00:00:00+05:30,2540.0,2549.0,2446.6,2474.9,4380006.0
2025-07-16T00:00:00+05:30,2550.0,2585.0,2523.1,2530.0,4360747.0
2025-07-15T00:00:00+05:30,2479.0,2554.2,2444.8,2546.0,5731544.0
2025-07-14T00:00:00+05:30,2425.0,2477.2,2390.8,2460.7,7628961.0
2025-07-11T00:00:00+05:30,2466.4,2476.2,2365.3,2371.1,7117789.0
2025-07-10T00:00:00+05:30,2534.6,2545.9,2460.0,2466.3,5061783.0
2025-07-09T00:00:00+05:30,2500.0,2550.0,2485.5,2523.8,6824385.0
2025-07-08T00:00:00+05:30,2640.0,2644.0,2395.0,2477.0,18415480.0
2025-07-07T00:00:00+05:30,2635.2,2680.0,2590.7,2636.2,4315497.0
2025-07-04T00:00:00+05:30,2778.0,2778.0,2613.1,2635.2,12917060.0
2025-07-03T00:00:00+05:30,2759.9,2825.9,2742.5,2820.1,3789412.0
2025-07-02T00:00:00+05:30,2770.0,2805.0,2745.0,2752.4,2342388.0
2025-07-01T00:00:00+05:30,2778.0,2796.0,2738.2,2775.1,2799778.0
2025-06-30T00:00:00+05:30,2788.9,2805.0,2753.4,2770.1,2973164.0
2025-06-27T00:00:00+05:30,2816.5,2838.1,2760.0,2775.6,4146758.0
2025-06-26T00:00:00+05:30,2789.0,2821.0,2748.0,2803.0,3864783.0
2025-06-25T00:00:00+05:30,2800.2,2825.0,2772.1,2789.0,3725327.0
2025-06-24T00:00:00+05:30,2850.0,2865.6,2777.0,2785.6,6052217.0
2025-06-23T00:00:00+05:30,2670.0,2795.0,2648.0,2775.3,7002677.0
2025-06-20T00:00:00+05:30,2600.0,2698.4,2571.0,2688.1,5802506.0
2025-06-19T00:00:00+05:30,2645.0,2656.4,2584.0,2595.4,4153374.0
2025-06-18T00:00:00+05:30,2525.0,2664.0,2500.0,2633.2,9963748.0
2025-06-17T00:00:00+05:30,2719.0,2730.0,2622.3,2664.4,6162135.0
2025-06-16T00:00:00+05:30,2725.0,2769.0,2675.0,2697.4,5760092.0
2025-06-13T00:00:00+05:30,2653.0,2770.0,2653.0,2711.2,7506707.0
2025-06-12T00:00:00+05:30,2860.0,2860.9,2748.4,2754.1,9601852.0
2025-06-11T00:00:00+05:30,3015.0,3019.9,2823.1,2882.4,10665889.0
2025-06-10T00:00:00+05:30,3009.3,3030.0,2975.2,3005.4,7137028.0
2025-06-09T00:00:00+05:30,2970.0,3024.9,2935.3,2994.4,7298847.0
2025-06-06T00:00:00+05:30,2939.8,2985.0,2920.0,2933.2,10365779.0
2025-06-05T00:00:00+05:30,2821.1,2918.0,2815.0,2909.8,11094118.0
2025-06-04T00:00:00+05:30,2779.9,2815.0,2711.0,2797.1,6827661.0
2025-06-03T00:00:00+05:30,2720.0,2787.8,2692.0,2764.9,8663975.0
2025-06-02T00:00:00+05:30,2690.0,2735.2,2647.0,2693.3,10992168.0
2025-05-30T00:00:00+05:30,2472.5,2690.0,2469.0,2674.0,18465797.0
2025-05-29T00:00:00+05:30,2429.0,2470.0,2391.0,2464.5,6162725.0
2025-05-28T00:00:00+05:30,2425.0,2438.0,2385.0,2404.0,5094893.0
2025-05-27T00:00:00+05:30,2450.0,2450.0,2395.5,2404.0,6553028.0
2025-05-26T00:00:00+05:30,2480.0,2526.0,2435.0,2450.0,9288433.0
2025-05-23T00:00:00+05:30,2358.0,2488.0,2335.0,2448.0,16556320.0
2025-05-22T00:00:00+05:30,2435.0,2440.17,2298.33,2332.17,15080493.0
2025-05-21T00:00:00+05:30,2466.67,2490.0,2400.17,2435.0,8333151.0
2025-05-20T00:00:00+05:30,2511.0,2529.33,2454.0,2461.83,9830418.0
2025-05-19T00:00:00+05:30,2438.33,2491.67,2427.33,2486.33,6779835.0
2025-05-16T00:00:00+05:30,2400.0,2438.33,2397.17,2426.33,5439912.0
2025-05-15T00:00:00+05:30,2450.67,2450.67,2370.5,2382.67,10080171.0
2025-05-14T00:00:00+05:30,2450.67,2474.17,2417.17,2449.0,9444795.0
2025-05-13T00:00:00+05:30,2333.33,2448.67,2327.17,2438.5,16155834.0
2025-05-12T00:00:00+05:30,2300.0,2349.0,2288.33,2318.5,11883684.0
2025-05-09T00:00:00+05:30,2166.67,2216.67,2160.67,2190.67,10559544.0
2025-05-08T00:00:00+05:30,2243.0,2298.0,2210.33,2230.0,15815844.0
2025-05-07T00:00:00+05:30,2123.33,2282.5,2117.5,2217.5,32617395.0
2025-05-06T00:00:00+05:30,2158.33,2176.5,2073.33,2081.67,7534017.0
2025-05-05T00:00:00+05:30,2116.67,2159.17,2090.0,2151.17,6594636.0
2025-05-02T00:00:00+05:30,2120.33,2169.67,2095.33,2102.17,7703319.0
2025-04-30T00:00:00+05:30,2223.33,2223.33,2107.5,2119.67,7386837.0
2025-04-29T00:00:00+05:30,2200.33,2269.33,2187.17,2213.83,11040702.0
2025-04-28T00:00:00+05:30,2100.0,2199.17,2090.67,2188.17,8723934.0
2025-04-25T00:00:00+05:30,2175.0,2198.33,2057.5,2101.17,12844959.0
2025-04-24T00:00:00+05:30,2150.0,2188.0,2140.0,2164.5,8304210.0
2025-04-23T00:00:00+05:30,2099.67,2153.0,2075.0,2146.33,11014368.0
2025-04-22T00:00:00+05:30,2116.0,2136.0,2075.0,2080.5,10094400.0
2025-04-21T00:00:00+05:30,1993.67,2104.33,1990.0,2095.0,12255681.0
2025-04-17T00:00:00+05:30,1969.67,2013.33,1955.17,1977.0,7753470.0
2025-04-16T00:00:00+05:30,1995.67,1999.33,1953.33,1976.83,6664080.0
2025-04-15T00:00:00+05:30,1917.0,1991.67,1907.0,1986.0,7914093.0
2025-04-11T00:00:00+05:30,1899.13,1908.0,1860.67,1881.58,7930965.0
2025-04-09T00:00:00+05:30,1833.4,1870.0,1802.53,1849.45,9485910.0
2025-04-08T00:00:00+05:30,1800.0,1852.95,1784.18,1846.07,10422066.0
2025-04-07T00:00:00+05:30,1666.68,1750.0,1659.45,1727.48,12643101.0
2025-04-04T00:00:00+05:30,1874.48,1886.55,1820.93,1839.15,11404995.0
2025-04-03T00:00:00+05:30,1858.67,1929.07,1853.83,1873.62,13500360.0
2025-04-02T00:00:00+05:30,1823.0,1893.33,1810.0,1884.95,14559132.0
2025-04-01T00:00:00+05:30,1848.0,1858.5,1810.0,1822.0,13947345.0
2025-03-28T00:00:00+05:30,1666.67,1844.8,1666.67,1826.6,56319333.0
2025-03-27T00:00:00+05:30,1550.0,1578.33,1526.07,1561.45,20801976.0
2025-03-26T00:00:00+05:30,1556.67,1562.33,1484.33,1491.57,8879835.0
2025-03-25T00:00:00+05:30,1561.33,1592.43,1538.6,1550.55,12418947.0
2025-03-24T00:00:00+05:30,1613.33,1636.3,1540.57,1551.68,17437431.0
2025-03-21T00:00:00+05:30,1496.33,1616.67,1485.03,1593.25,21103122.0
2025-03-20T00:00:00+05:30,1478.0,1517.67,1451.67,1492.7,16108614.0
2025-03-19T00:00:00+05:30,1388.0,1471.08,1385.17,1464.15,15512586.0
2025-03-18T00:00:00+05:30,1336.0,1389.32,1326.67,1382.23,9960255.0
2025-03-17T00:00:00+05:30,1323.2,1341.67,1300.33,1320.78,8727396.0
2025-03-13T00:00:00+05:30,1338.13,1353.12,1300.0,1308.75,11311809.0
2025-03-12T00:00:00+05:30,1288.33,1356.3,1288.33,1338.13,18983265.0
2025-03-11T00:00:00+05:30,1306.67,1326.32,1227.33,1269.92,21787773.0
2025-03-10T00:00:00+05:30,1390.0,1411.27,1325.35,1332.98,12517161.0
2025-03-07T00:00:00+05:30,1409.97,1441.6,1387.35,1392.77,11041449.0
2025-03-06T00:00:00+05:30,1460.0,1461.25,1405.0,1417.82,14681475.0
2025-03-05T00:00:00+05:30,1433.33,1457.55,1345.03,1433.03,32713731.0
2025-03-04T00:00:00+05:30,1427.37,1521.65,1395.67,1484.55,19251951.0
2025-03-03T00:00:00+05:30,1538.33,1538.33,1447.88,1453.15,19020465.0
2025-02-28T00:00:00+05:30,1706.67,1733.0,1517.07,1544.57,21537918.0
2025-02-27T00:00:00+05:30,1838.32,1841.33,1706.67,1720.83,8244900.0
2025-02-25T00:00:00+05:30,1883.33,1888.45,1830.0,1834.0,5196522.0
2025-02-24T00:00:00+05:30,1883.33,1914.0,1862.0,1869.75,4462383.0
2025-02-21T00:00:00+05:30,1979.97,2015.82,1904.15,1919.27,10079220.0
2025-02-20T00:00:00+05:30,1895.67,1994.33,1868.17,1986.38,14665710.0
2025-02-19T00:00:00+05:30,1718.33,1891.57,1716.65,1877.0,11830863.0
2025-02-18T00:00:00+05:30,1736.33,1742.33,1696.67,1728.7,3758523.0
2025-02-17T00:00:00+05:30,1699.83,1744.67,1657.0,1736.23,5759442.0
2025-02-14T00:00:00+05:30,1778.33,1778.33,1688.67,1706.85,7142661.0
2025-02-13T00:00:00+05:30,1788.0,1798.32,1735.33,1751.82,5861415.0
2025-02-12T00:00:00+05:30,1731.33,1811.67,1681.37,1785.1,12795258.0
2025-02-11T00:00:00+05:30,1883.33,1888.02,1717.0,1729.05,7226934.0
2025-02-10T00:00:00+05:30,1910.0,1931.65,1866.67,1876.53,4127682.0
2025-02-07T00:00:00+05:30,1833.33,1916.23,1821.03,1908.7,8037120.0
2025-02-06T00:00:00+05:30,1952.67,1952.67,1840.0,1855.85,5869194.0
2025-02-05T00:00:00+05:30,1872.82,1951.67,1856.67,1944.37,6223398.0
2025-02-04T00:00:00+05:30,1822.67,1864.55,1817.32,1855.12,3765051.0
2025-02-03T00:00:00+05:30,1777.0,1813.33,1756.67,1805.13,3367482.0
2025-02-01T00:00:00+05:30,1774.5,1823.15,1750.33,1801.35,3763836.0
2025-01-31T00:00:00+05:30,1751.67,1772.88,1739.35,1768.65,3307665.0
2025-01-30T00:00:00+05:30,1807.52,1808.97,1730.68,1746.3,4410945.0
2025-01-29T00:00:00+05:30,1716.67,1794.8,1712.02,1787.58,5106936.0
2025-01-28T00:00:00+05:30,1813.72,1829.33,1710.55,1718.92,8450283.0
2025-01-27T00:00:00+05:30,1903.0,1921.1,1790.33,1813.72,6137661.0
2025-01-24T00:00:00+05:30,1970.0,2016.6,1937.42,1945.2,3725880.0
2025-01-23T00:00:00+05:30,1921.63,1983.33,1905.42,1969.9,4069887.0
2025-01-22T00:00:00+05:30,1933.33,1938.33,1867.0,1919.57,4651524.0
2025-01-21T00:00:00+05:30,2000.32,2003.23,1913.88,1929.97,4172727.0
2025-01-20T00:00:00+05:30,2023.33,2044.47,1971.65,1993.27,3832356.0
2025-01-17T00:00:00+05:30,1992.33,2008.22,1958.33,1999.58,3597489.0
2025-01-16T00:00:00+05:30,1943.33,2010.3,1938.02,1998.22,8259705.0
2025-01-15T00:00:00+05:30,1850.0,1936.33,1850.0,1928.67,10900698.0
2025-01-14T00:00:00+05:30,1758.33,1832.63,1734.02,1816.28,7227348.0
2025-01-13T00:00:00+05:30,1690.17,1749.97,1674.37,1718.87,6251274.0
2025-01-10T00:00:00+05:30,1728.15,1753.33,1688.83,1707.22,3925527.0
2025-01-09T00:00:00+05:30,1800.13,1809.67,1730.35,1735.08,2893500.0
2025-01-08T00:00:00+05:30,1797.33,1812.98,1752.33,1800.13,3800709.0
2025-01-07T00:00:00+05:30,1696.67,1821.67,1696.67,1796.1,6021834.0
2025-01-06T00:00:00+05:30,1783.33,1792.5,1684.98,1696.33,3817821.0
2025-01-03T00:00:00+05:30,1831.18,1853.8,1771.03,1779.92,3176421.0
2025-01-02T00:00:00+05:30,1815.48,1833.33,1786.63,1822.07,2476923.0
2025-01-01T00:00:00+05:30,1776.0,1812.87,1765.33,1808.67,2473389.0
2024-12-31T00:00:00+05:30,1769.33,1783.33,1738.47,1775.13,2706738.0
2024-12-30T00:00:00+05:30,1750.0,1789.33,1740.52,1769.5,5874153.0
